customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn,ChurnProbability,PredictedChurn,ActualChurn,RiskSegment
CUST103821,Female,0,No,No,17,Two year,DSL,Mailed check,Yes,Yes,No,No,0,49.6,779.85,No,2.71,No,No,Low Risk
CUST102007,Male,0,No,No,38,Two year,DSL,Bank transfer (automatic),No,No internet service,No,Yes,1,68.89,2648.61,No,2.26,No,No,Low Risk
CUST104741,Female,1,Yes,No,7,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No internet service,No,1,79.0,541.81,Yes,69.89,Yes,Yes,High Risk
CUST104865,Male,0,Yes,No,6,Two year,DSL,Mailed check,No,No internet service,No,No internet service,4,79.01,380.19,Yes,47.33,No,Yes,Medium Risk
CUST101137,Female,0,Yes,No,24,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No internet service,2,80.95,1952.88,Yes,34.03,No,Yes,Medium Risk
CUST102375,Female,0,Yes,No,8,Two year,Fiber optic,Credit card (automatic),No,No,No,Yes,1,71.85,581.51,No,14.47,No,No,Low Risk
CUST100081,Female,1,Yes,No,30,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,4,81.22,2402.76,Yes,51.93,Yes,Yes,Medium Risk
CUST104152,Male,0,Yes,No,33,One year,No,Credit card (automatic),No,Yes,No internet service,No,2,27.84,917.33,No,1.13,No,No,Low Risk
CUST100550,Male,0,Yes,No,11,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,1,72.51,787.42,Yes,14.61,No,Yes,Low Risk
CUST101077,Male,0,Yes,No,12,Two year,No,Electronic check,Yes,No,No internet service,Yes,2,24.21,270.78,No,11.6,No,No,Low Risk
CUST103530,Female,0,Yes,No,19,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,3,60.37,1090.87,Yes,35.4,No,Yes,Medium Risk
CUST100186,Female,0,No,No,28,One year,DSL,Bank transfer (automatic),No,No,Yes,No,0,50.32,1340.78,No,1.98,No,No,Low Risk
CUST101693,Male,0,No,No,32,Two year,DSL,Electronic check,Yes,No internet service,No internet service,No,4,67.35,2151.41,No,31.32,No,No,Medium Risk
CUST100191,Male,0,No,No,51,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No internet service,No,0,49.04,2464.6,No,3.4,No,No,Low Risk
CUST102412,Female,0,Yes,No,44,Month-to-month,DSL,Bank transfer (automatic),No,No,No,Yes,3,37.85,1659.27,No,9.43,No,No,Low Risk
CUST101583,Female,0,No,Yes,36,One year,Fiber optic,Electronic check,Yes,No internet service,No internet service,No,2,63.15,2284.34,No,26.41,No,No,Low Risk
CUST103313,Male,0,No,No,36,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,0,80.24,2854.65,Yes,29.99,No,Yes,Low Risk
CUST100026,Female,0,No,Yes,22,One year,No,Bank transfer (automatic),No,No,Yes,No,2,18.94,419.86,No,1.97,No,No,Low Risk
CUST101366,Male,0,Yes,No,6,Month-to-month,Fiber optic,Mailed check,No,No,No,No,0,87.37,513.4,No,80.54,Yes,No,High Risk
CUST100852,Male,1,No,No,6,One year,No,Credit card (automatic),Yes,No internet service,Yes,No,0,29.26,155.5,No,5.42,No,No,Low Risk
CUST104959,Female,0,Yes,No,14,Month-to-month,No,Bank transfer (automatic),Yes,No,No internet service,Yes,1,30.66,422.23,No,18.27,No,No,Low Risk
CUST101944,Male,0,Yes,No,27,Two year,No,Credit card (automatic),No,Yes,No internet service,No,2,45.07,1207.28,No,1.36,No,No,Low Risk
CUST104644,Female,1,Yes,No,22,Two year,No,Electronic check,No,Yes,No internet service,No,3,18.0,432.97,No,8.65,No,No,Low Risk
CUST100091,Female,0,No,No,19,One year,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,Yes,1,81.07,1511.84,No,23.23,No,No,Low Risk
CUST104496,Male,0,No,No,30,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,1,96.73,2942.09,No,61.69,Yes,No,High Risk
CUST101968,Male,1,No,No,2,Month-to-month,No,Bank transfer (automatic),No,No,No,No,5,18.0,0.0,Yes,79.52,Yes,Yes,High Risk
CUST104647,Male,0,Yes,Yes,58,One year,No,Mailed check,Yes,No,No internet service,No internet service,2,27.72,1584.35,No,0.49,No,No,Low Risk
CUST104470,Female,0,Yes,Yes,53,Month-to-month,DSL,Mailed check,No,No internet service,No,No internet service,1,65.62,3456.16,No,8.99,No,No,Low Risk
CUST101040,Male,0,No,No,47,Two year,No,Mailed check,No,No internet service,Yes,No,0,46.98,2194.39,No,0.54,No,No,Low Risk
CUST101891,Female,0,No,No,53,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,1,84.75,4559.59,Yes,20.05,No,Yes,Low Risk
CUST101633,Male,0,Yes,No,23,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,3,49.22,1135.29,Yes,57.02,Yes,Yes,Medium Risk
CUST104518,Female,0,Yes,No,49,Two year,DSL,Bank transfer (automatic),No,Yes,No,No,1,84.74,4186.1,No,0.84,No,No,Low Risk
CUST102248,Female,0,Yes,Yes,12,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,3,65.98,696.07,No,38.81,No,No,Medium Risk
CUST100816,Male,0,No,Yes,26,Two year,DSL,Credit card (automatic),No,No,Yes,Yes,1,58.51,1505.15,No,1.58,No,No,Low Risk
CUST102113,Male,0,Yes,No,72,One year,No,Electronic check,Yes,No internet service,No,No,2,20.96,1531.64,No,0.59,No,No,Low Risk
CUST102302,Male,1,Yes,No,27,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,1,67.3,1729.12,No,6.73,No,No,Low Risk
CUST100922,Male,0,Yes,No,53,Month-to-month,No,Credit card (automatic),No,No,Yes,Yes,1,31.52,1710.4,No,1.44,No,No,Low Risk
CUST100151,Male,0,Yes,Yes,7,One year,Fiber optic,Credit card (automatic),Yes,No,No internet service,Yes,2,70.56,498.16,Yes,25.24,No,Yes,Low Risk
CUST104653,Male,1,No,No,2,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes,No internet service,1,32.34,174.27,Yes,39.23,No,Yes,Medium Risk
CUST104519,Female,0,Yes,No,6,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No internet service,1,85.9,494.88,Yes,90.89,Yes,Yes,High Risk
CUST104050,Female,0,Yes,Yes,55,Month-to-month,No,Credit card (automatic),Yes,Yes,Yes,No internet service,2,38.7,2067.38,No,0.96,No,No,Low Risk
CUST101128,Female,0,Yes,No,16,Month-to-month,No,Electronic check,Yes,No,No internet service,No,2,18.0,237.08,Yes,50.08,Yes,Yes,Medium Risk
CUST101483,Male,0,No,Yes,23,One year,Fiber optic,Electronic check,No,No,No internet service,No internet service,0,84.33,1981.9,No,44.01,No,No,Medium Risk
CUST104360,Female,0,No,No,23,Two year,Fiber optic,Mailed check,No,No,No internet service,No,2,50.92,1248.71,No,12.09,No,No,Low Risk
CUST101543,Male,0,Yes,Yes,72,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,3,74.98,5351.57,No,19.32,No,No,Low Risk
CUST103872,Male,1,No,No,19,Two year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,67.64,1293.11,No,22.49,No,No,Low Risk
CUST103568,Female,0,No,Yes,47,One year,DSL,Electronic check,No,No internet service,No,No internet service,2,41.88,1978.81,No,6.55,No,No,Low Risk
CUST104569,Male,0,Yes,No,10,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No,1,86.99,921.98,Yes,74.62,Yes,Yes,High Risk
CUST103293,Male,1,Yes,No,28,One year,No,Credit card (automatic),Yes,No,No,Yes,1,54.27,1514.61,No,5.4,No,No,Low Risk
CUST104207,Female,0,No,No,4,Two year,No,Credit card (automatic),No,No,No,No internet service,3,21.47,113.84,No,9.45,No,No,Low Risk
CUST102114,Male,0,No,No,41,Two year,No,Mailed check,Yes,No internet service,No,Yes,2,29.06,1215.24,No,1.34,No,No,Low Risk
CUST103587,Female,0,No,No,7,One year,No,Credit card (automatic),Yes,No,Yes,Yes,1,21.53,126.19,No,4.12,No,No,Low Risk
CUST103473,Female,1,No,No,43,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No internet service,0,94.64,4082.76,Yes,44.06,No,Yes,Medium Risk
CUST101442,Female,0,No,Yes,23,Month-to-month,No,Electronic check,No,Yes,Yes,No internet service,1,18.4,487.3,No,17.1,No,No,Low Risk
CUST102257,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,1,100.06,62.11,Yes,97.83,Yes,Yes,High Risk
CUST104565,Female,0,Yes,No,16,Month-to-month,DSL,Electronic check,Yes,No,Yes,No internet service,2,56.46,908.05,Yes,65.36,Yes,Yes,High Risk
CUST103953,Male,0,Yes,No,48,Month-to-month,DSL,Electronic check,Yes,No,No internet service,Yes,4,32.38,1468.07,Yes,29.8,No,Yes,Low Risk
CUST100380,Female,0,Yes,No,28,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,0,67.86,1888.22,Yes,49.83,No,Yes,Medium Risk
CUST101704,Male,0,No,No,11,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,1,44.38,477.97,Yes,35.77,No,Yes,Medium Risk
CUST102934,Male,0,No,No,13,Two year,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,57.39,727.87,No,16.14,No,No,Low Risk
CUST104588,Female,0,No,No,17,Month-to-month,DSL,Credit card (automatic),No,No,No,No internet service,4,60.23,1030.81,Yes,71.45,Yes,Yes,High Risk
CUST101653,Male,0,No,Yes,17,Two year,Fiber optic,Mailed check,Yes,No,Yes,No,1,72.85,1264.16,No,9.26,No,No,Low Risk
CUST102151,Male,0,Yes,No,41,Two year,Fiber optic,Electronic check,No,No,No internet service,No,2,74.18,3012.55,No,15.36,No,No,Low Risk
CUST103085,Male,0,Yes,Yes,6,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,93.78,611.61,Yes,85.03,Yes,Yes,High Risk
CUST100702,Male,0,No,No,40,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No internet service,0,69.23,2657.04,No,0.67,No,No,Low Risk
CUST104549,Female,0,Yes,Yes,22,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,No,No,1,82.55,1835.71,No,31.21,No,No,Medium Risk
CUST101514,Female,0,Yes,Yes,12,Month-to-month,No,Electronic check,Yes,Yes,No,No internet service,0,24.82,331.85,Yes,24.38,No,Yes,Low Risk
CUST103698,Female,0,No,No,18,Month-to-month,DSL,Electronic check,No,No,No,No,1,23.44,466.24,No,52.02,Yes,No,Medium Risk
CUST103065,Female,0,No,Yes,25,Month-to-month,No,Electronic check,No,Yes,No,Yes,2,18.0,486.99,No,30.8,No,No,Medium Risk
CUST104082,Male,0,No,No,15,Month-to-month,DSL,Credit card (automatic),Yes,No internet service,No internet service,Yes,1,62.21,975.29,No,42.7,No,No,Medium Risk
CUST100343,Female,1,Yes,Yes,13,Month-to-month,No,Mailed check,Yes,No internet service,No,Yes,1,18.0,220.11,No,25.97,No,No,Low Risk
CUST103650,Female,0,Yes,No,2,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,4,88.39,190.6,Yes,98.75,Yes,Yes,High Risk
CUST102195,Female,1,No,No,45,Two year,DSL,Credit card (automatic),Yes,No,No,No,4,60.08,2655.4,No,5.02,No,No,Low Risk
CUST101843,Male,0,No,No,13,One year,DSL,Credit card (automatic),Yes,No,No internet service,Yes,1,62.87,790.23,No,13.5,No,No,Low Risk
CUST100022,Female,0,No,No,24,One year,No,Mailed check,No,Yes,No,Yes,1,18.0,416.84,No,2.64,No,No,Low Risk
CUST100610,Male,0,No,Yes,29,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,Yes,2,18.0,527.87,No,5.15,No,No,Low Risk
CUST102190,Female,0,No,No,7,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,70.9,370.65,Yes,76.29,Yes,Yes,High Risk
CUST103704,Male,0,No,No,34,Two year,Fiber optic,Credit card (automatic),No,No,No,Yes,6,91.59,3207.44,No,41.79,No,No,Medium Risk
CUST102940,Male,0,No,No,72,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes,3,71.05,5169.6,No,24.62,No,No,Low Risk
CUST103751,Male,0,No,No,38,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes,2,53.87,2004.02,Yes,25.11,No,Yes,Low Risk
CUST104277,Female,0,No,No,33,Two year,Fiber optic,Electronic check,Yes,No,No,No,2,84.03,2776.76,No,34.72,No,No,Medium Risk
CUST101085,Male,0,Yes,Yes,65,Month-to-month,No,Bank transfer (automatic),No,No,Yes,Yes,1,45.47,2893.17,No,0.83,No,No,Low Risk
CUST100346,Male,0,No,No,17,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,1,69.0,1104.57,Yes,42.18,No,Yes,Medium Risk
CUST101830,Female,0,No,Yes,22,Two year,DSL,Credit card (automatic),Yes,Yes,No,No internet service,0,65.6,1424.24,No,1.45,No,No,Low Risk
CUST100959,Male,0,Yes,Yes,7,Month-to-month,No,Mailed check,No,No,No,No,2,22.0,210.58,No,38.21,No,No,Medium Risk
CUST100721,Male,0,Yes,No,8,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,No internet service,No,2,79.55,551.95,Yes,65.8,Yes,Yes,High Risk
CUST100320,Female,1,Yes,Yes,23,Month-to-month,No,Credit card (automatic),No,Yes,No,No,3,22.08,534.09,No,15.15,No,No,Low Risk
CUST102296,Male,0,No,Yes,43,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,4,68.54,2907.69,No,53.68,Yes,No,Medium Risk
CUST104782,Female,0,Yes,No,59,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,1,44.28,2524.02,No,1.69,No,No,Low Risk
CUST102548,Female,0,No,No,72,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,Yes,5,52.79,3782.79,No,5.23,No,No,Low Risk
CUST101971,Male,1,No,No,22,Two year,Fiber optic,Electronic check,No,No,No,No,1,92.01,2015.26,No,60.46,Yes,No,High Risk
CUST103517,Male,0,No,No,25,Month-to-month,No,Bank transfer (automatic),No,Yes,No,Yes,3,18.0,429.56,No,13.69,No,No,Low Risk
CUST102370,Female,0,Yes,Yes,25,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No internet service,No,1,78.38,2000.17,No,62.57,Yes,No,High Risk
CUST102496,Female,0,No,Yes,46,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,1,99.85,4542.67,Yes,74.71,Yes,Yes,High Risk
CUST102386,Female,0,No,No,72,Month-to-month,DSL,Electronic check,No,No internet service,No internet service,No internet service,0,76.39,5610.62,No,14.18,No,No,Low Risk
CUST102551,Male,0,Yes,No,16,One year,DSL,Bank transfer (automatic),No,No,No,No,1,34.02,548.34,No,3.8,No,No,Low Risk
CUST101534,Male,0,Yes,No,72,One year,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,No,1,74.76,5370.54,No,0.68,No,No,Low Risk
CUST102618,Male,0,Yes,Yes,15,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,Yes,1,87.69,1325.63,Yes,87.09,Yes,Yes,High Risk
CUST101313,Male,0,Yes,Yes,64,Month-to-month,No,Electronic check,Yes,No,No internet service,No internet service,3,18.0,1187.82,No,5.27,No,No,Low Risk
CUST103947,Male,0,Yes,No,13,One year,Fiber optic,Mailed check,Yes,No internet service,No,No,2,82.59,1100.28,No,44.94,No,No,Medium Risk
CUST103717,Female,0,No,No,41,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes,2,72.89,2923.64,Yes,37.46,No,Yes,Medium Risk
CUST104107,Female,0,Yes,No,20,Month-to-month,No,Credit card (automatic),Yes,No,No,No,1,19.54,326.24,No,9.86,No,No,Low Risk
CUST101730,Female,0,Yes,Yes,26,Two year,DSL,Credit card (automatic),Yes,No internet service,No,Yes,2,51.37,1397.29,No,1.88,No,No,Low Risk
CUST101465,Female,0,No,No,13,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,0,57.5,772.8,No,47.95,No,No,Medium Risk
CUST103347,Male,0,No,No,25,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,Yes,1,59.06,1358.88,No,17.54,No,No,Low Risk
CUST101839,Male,0,Yes,No,14,Two year,DSL,Bank transfer (automatic),Yes,No,No,No internet service,3,69.63,926.91,Yes,11.25,No,Yes,Low Risk
CUST104503,Male,0,No,No,10,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No internet service,0,60.01,640.06,No,41.37,No,No,Medium Risk
CUST103370,Female,0,Yes,No,20,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,1,40.47,796.19,Yes,49.48,No,Yes,Medium Risk
CUST102393,Male,0,No,No,54,One year,Fiber optic,Electronic check,No,Yes,Yes,Yes,4,76.29,4151.31,No,18.13,No,No,Low Risk
CUST101474,Female,0,Yes,No,41,One year,No,Bank transfer (automatic),Yes,Yes,No,No,0,18.0,812.14,No,0.2,No,No,Low Risk
CUST104658,Male,0,Yes,No,57,Month-to-month,DSL,Electronic check,Yes,No internet service,No,Yes,2,40.35,2237.75,No,12.62,No,No,Low Risk
CUST104710,Male,0,No,No,23,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No,1,69.71,1533.76,Yes,29.25,No,Yes,Low Risk
CUST103186,Male,0,Yes,No,69,Month-to-month,No,Mailed check,No,No,No,No,1,22.34,1517.01,No,1.16,No,No,Low Risk
CUST103021,Female,0,No,No,32,One year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No internet service,0,77.64,2505.89,No,4.82,No,No,Low Risk
CUST103258,Male,0,Yes,Yes,72,One year,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,1,81.38,5829.37,No,0.45,No,No,Low Risk
