customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST101723,Female,0,Yes,No,21,One year,No,Electronic check,No,No,Yes,Yes,2,26.78,566.53,Yes
CUST101724,Female,0,No,No,22,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No internet service,No internet service,1,44.49,1014.06,No
CUST101725,Female,0,No,No,52,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,0,45.87,2382.09,No
CUST101726,Female,0,Yes,No,31,Month-to-month,No,Bank transfer (automatic),No,No,No,No internet service,2,39.46,1296.38,Yes
CUST101727,Male,0,No,Yes,9,Month-to-month,Fiber optic,Credit card (automatic),No,No,No internet service,No,0,52.99,440.1,No
CUST101728,Female,0,Yes,Yes,18,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,0,48.47,915.49,No
CUST101729,Female,0,No,Yes,15,One year,Fiber optic,Credit card (automatic),Yes,No,No,No,2,60.41,934.36,No
CUST101730,Female,0,Yes,Yes,26,Two year,DSL,Credit card (automatic),Yes,No internet service,No,Yes,2,51.37,1397.29,No
CUST101731,Male,0,Yes,No,23,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,2,79.63,1837.54,No
CUST101732,Male,0,No,Yes,72,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,3,47.02,3401.91,No
CUST101733,Female,1,Yes,No,46,One year,DSL,Bank transfer (automatic),No,Yes,Yes,No,2,45.21,2095.56,No
CUST101734,Male,0,No,No,37,Month-to-month,No,Mailed check,Yes,No internet service,No,Yes,1,33.75,1187.95,No
CUST101735,Female,0,Yes,No,2,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,3,106.58,232.85,Yes
CUST101736,Male,0,Yes,No,44,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,3,81.49,3749.06,No
CUST101737,Male,0,Yes,Yes,4,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,No,4,64.03,336.58,Yes
CUST101738,Male,0,No,No,17,Month-to-month,No,Mailed check,Yes,No,No,No internet service,2,35.45,563.66,No
CUST101739,Male,0,No,Yes,18,Two year,DSL,Electronic check,Yes,No,Yes,Yes,0,75.93,1276.71,No
CUST101740,Female,0,Yes,No,50,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes,2,67.76,3390.61,Yes
CUST101741,Female,0,No,No,10,Two year,Fiber optic,Mailed check,Yes,Yes,No,No,1,56.48,618.97,No
CUST101742,Female,0,No,No,21,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No internet service,No,1,61.34,1286.21,No
CUST101743,Male,0,No,No,7,Two year,Fiber optic,Electronic check,No,No,No internet service,No,0,69.49,580.89,Yes
CUST101744,Female,0,No,No,35,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,2,75.63,2608.04,No
CUST101745,Female,1,No,Yes,17,Month-to-month,DSL,Mailed check,No,Yes,No,No,0,50.51,869.92,No
CUST101746,Female,0,No,Yes,28,One year,Fiber optic,Credit card (automatic),No,Yes,No,No,3,83.91,2344.05,No
CUST101747,Male,0,Yes,No,1,Two year,DSL,Mailed check,No,Yes,No,Yes,3,50.76,87.33,No
CUST101748,Male,0,Yes,No,9,Month-to-month,No,Electronic check,Yes,Yes,No internet service,No,3,42.01,418.09,No
CUST101749,Male,1,Yes,No,28,One year,No,Bank transfer (automatic),No,Yes,No,No internet service,1,24.96,758.31,No
CUST101750,Female,0,Yes,Yes,39,Month-to-month,DSL,Mailed check,No,Yes,No,Yes,1,52.32,2034.28,No
CUST101751,Female,0,No,No,64,One year,Fiber optic,Mailed check,Yes,No internet service,No internet service,No,0,81.86,5301.93,No
CUST101752,Female,0,Yes,No,58,One year,DSL,Mailed check,No,No,Yes,Yes,1,59.29,3456.07,No
CUST101753,Male,0,Yes,No,15,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No internet service,0,82.21,1301.14,Yes
CUST101754,Male,0,No,No,27,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,Yes,Yes,0,73.4,2056.78,No
CUST101755,Female,0,Yes,No,42,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,2,71.01,2983.34,Yes
CUST101756,Male,1,Yes,Yes,31,Two year,No,Mailed check,No,No,Yes,No internet service,2,36.88,1109.58,No
CUST101757,Male,0,Yes,No,18,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No,2,74.85,1357.48,No
CUST101758,Male,0,No,Yes,28,One year,Fiber optic,Credit card (automatic),No,No,No internet service,No,1,84.87,2425.89,No
CUST101759,Male,0,Yes,Yes,61,Month-to-month,DSL,Electronic check,Yes,No internet service,Yes,No internet service,0,51.84,3086.99,No
CUST101760,Female,0,Yes,No,24,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,No,1,81.84,1939.42,No
CUST101761,Male,1,No,No,36,One year,DSL,Mailed check,Yes,Yes,Yes,No,0,64.9,2370.53,No
CUST101762,Male,0,No,No,30,One year,Fiber optic,Electronic check,No,Yes,Yes,Yes,0,78.0,2210.6,No
CUST101763,Male,0,No,No,14,Two year,Fiber optic,Bank transfer (automatic),Yes,No internet service,No internet service,No internet service,0,65.16,860.53,No
CUST101764,Male,0,No,No,50,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,0,40.68,2003.35,No
CUST101765,Female,0,Yes,Yes,24,Month-to-month,No,Electronic check,No,No internet service,Yes,No internet service,1,28.52,680.31,No
CUST101766,Female,0,Yes,No,18,Two year,DSL,Electronic check,No,No,Yes,No,3,46.31,817.49,No
CUST101767,Male,0,Yes,Yes,29,Month-to-month,No,Mailed check,No,No,Yes,No,2,37.65,1076.71,Yes
CUST101768,Male,0,Yes,No,54,One year,Fiber optic,Electronic check,Yes,No,No,Yes,2,56.89,3005.51,No
CUST101769,Male,1,Yes,No,28,One year,No,Bank transfer (automatic),No,No,Yes,Yes,1,40.81,1231.17,No
CUST101770,Male,0,Yes,No,28,One year,Fiber optic,Mailed check,No,No,No,No,0,75.61,2086.69,No
CUST101771,Male,1,No,No,35,Month-to-month,No,Mailed check,No,No,No,No internet service,2,18.0,534.85,Yes
CUST101772,Male,0,No,Yes,41,Month-to-month,DSL,Electronic check,No,No,No,No,1,49.58,2089.54,No
CUST101773,Female,0,Yes,No,20,One year,Fiber optic,Credit card (automatic),No,Yes,No internet service,No,5,72.56,1412.45,No
CUST101774,Male,0,No,Yes,22,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No internet service,2,80.8,1717.0,Yes
CUST101775,Female,0,Yes,Yes,19,One year,DSL,Mailed check,Yes,No,No,No internet service,0,40.3,799.6,No
CUST101776,Female,0,Yes,Yes,35,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,4,63.49,2196.21,No
CUST101777,Male,0,No,No,24,Month-to-month,No,Electronic check,Yes,No internet service,Yes,Yes,2,21.11,515.06,No
CUST101778,Female,0,Yes,No,25,Month-to-month,Fiber optic,Mailed check,Yes,No,No internet service,No,2,74.63,1834.07,No
CUST101779,Female,0,Yes,No,26,Two year,Fiber optic,Bank transfer (automatic),No,Yes,No,No internet service,1,83.6,2150.45,No
CUST101780,Female,0,Yes,No,8,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,Yes,No,2,78.23,576.21,Yes
CUST101781,Female,0,No,No,39,One year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,3,70.33,2682.17,No
CUST101782,Female,0,No,No,19,Two year,DSL,Electronic check,Yes,No,No,No,2,57.84,1272.54,Yes
CUST101783,Female,0,Yes,No,24,One year,DSL,Electronic check,Yes,Yes,No internet service,No,2,56.99,1326.36,No
CUST101784,Male,0,No,No,17,Two year,No,Credit card (automatic),No,No,No,No internet service,1,21.98,300.52,No
CUST101785,Female,0,No,No,10,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,76.4,820.52,Yes
CUST101786,Female,1,No,Yes,28,Two year,No,Electronic check,No,No,Yes,No internet service,1,18.0,517.33,No
CUST101787,Female,0,No,No,33,Month-to-month,Fiber optic,Credit card (automatic),No,No internet service,No,Yes,1,86.2,2845.47,No
CUST101788,Male,0,Yes,No,72,Two year,No,Mailed check,Yes,No,No internet service,No internet service,2,31.58,2249.36,No
CUST101789,Female,0,Yes,Yes,16,Two year,Fiber optic,Mailed check,Yes,No,No,Yes,2,92.98,1467.35,No
CUST101790,Male,0,No,No,43,Month-to-month,DSL,Mailed check,No,No,Yes,No internet service,2,45.27,1931.74,No
CUST101791,Female,0,No,Yes,19,Month-to-month,DSL,Bank transfer (automatic),No,Yes,Yes,No internet service,2,61.86,1232.17,No
CUST101792,Male,0,No,Yes,46,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,No,0,52.14,2386.02,No
CUST101793,Male,1,No,Yes,37,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,53.81,2048.17,Yes
CUST101794,Female,0,No,No,16,One year,DSL,Credit card (automatic),No,No,No,No internet service,1,52.16,831.88,No
CUST101795,Female,0,No,No,9,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,1,68.06,602.28,Yes
CUST101796,Male,0,No,No,7,Two year,DSL,Electronic check,Yes,No,No internet service,No,2,67.57,421.92,Yes
CUST101797,Female,0,No,Yes,49,Month-to-month,DSL,Electronic check,Yes,No,No,No internet service,5,69.14,3495.1,Yes
CUST101798,Male,0,No,No,12,One year,DSL,Bank transfer (automatic),Yes,No,No,No,2,70.4,845.55,No
CUST101799,Male,0,Yes,No,48,Month-to-month,No,Bank transfer (automatic),No,No,No,No internet service,3,32.17,1544.1,No
CUST101800,Male,0,Yes,Yes,25,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,1,82.69,2160.19,No
CUST101801,Male,1,No,No,20,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No,2,59.62,1213.23,Yes
CUST101802,Male,0,No,Yes,41,Month-to-month,Fiber optic,Electronic check,No,Yes,No internet service,Yes,2,91.8,3790.16,Yes
CUST101803,Female,0,No,Yes,19,Month-to-month,DSL,Electronic check,No,No,No,Yes,1,70.02,1333.37,Yes
CUST101804,Male,0,No,No,38,Two year,No,Mailed check,Yes,No,Yes,No,1,18.0,645.3,No
CUST101805,Male,0,Yes,No,16,Month-to-month,No,Electronic check,No,Yes,No,No,1,30.62,550.76,Yes
CUST101806,Female,0,Yes,Yes,61,One year,No,Electronic check,No,No,Yes,Yes,3,18.44,1054.02,No
CUST101807,Male,0,No,Yes,14,Month-to-month,No,Credit card (automatic),No,No,Yes,No internet service,2,47.2,611.96,No
CUST101808,Female,0,Yes,Yes,39,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes,No,2,18.0,663.15,No
CUST101809,Female,0,Yes,Yes,53,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,Yes,Yes,2,76.11,4046.39,No
CUST101810,Female,0,Yes,Yes,0,One year,No,Bank transfer (automatic),Yes,No internet service,No,No,2,27.23,0.0,No
CUST101811,Male,1,Yes,No,36,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No internet service,No,1,54.36,1863.83,No
CUST101812,Male,0,No,No,14,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No internet service,0,100.78,1526.79,Yes
CUST101813,Male,1,Yes,No,41,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,3,95.29,3944.88,Yes
CUST101814,Female,1,No,No,30,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,0,55.35,1635.95,Yes
CUST101815,Male,0,Yes,No,35,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,1,60.85,2151.42,No
CUST101816,Female,0,No,Yes,24,Month-to-month,DSL,Electronic check,Yes,Yes,No,No internet service,0,54.86,1338.99,Yes
CUST101817,Male,0,Yes,Yes,56,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No internet service,No,1,85.01,4744.05,No
CUST101818,Female,0,No,No,7,One year,DSL,Mailed check,Yes,No internet service,Yes,Yes,0,57.55,422.54,No
CUST101819,Male,0,No,Yes,52,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,No,No,1,65.25,3413.28,No
CUST101820,Male,0,Yes,Yes,16,Month-to-month,No,Electronic check,Yes,Yes,No internet service,Yes,3,18.0,342.57,No
CUST101821,Male,1,No,Yes,4,Month-to-month,No,Electronic check,Yes,Yes,No,No internet service,0,20.18,84.17,No
CUST101822,Female,0,No,No,26,One year,No,Credit card (automatic),Yes,No,Yes,No,2,23.55,628.38,No
CUST101823,Female,0,Yes,No,15,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,1,77.33,1149.51,No
CUST101824,Male,0,Yes,No,34,One year,No,Credit card (automatic),Yes,Yes,No internet service,Yes,2,18.15,595.43,No
CUST101825,Male,1,No,No,37,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes,1,95.47,3493.91,Yes
CUST101826,Female,0,No,No,22,One year,Fiber optic,Credit card (automatic),Yes,No,No,No,1,81.42,1751.04,No
CUST101827,Female,1,Yes,No,36,Month-to-month,DSL,Mailed check,Yes,No,No,No,1,65.49,2334.4,Yes
CUST101828,Female,0,Yes,Yes,31,Month-to-month,DSL,Electronic check,Yes,No,No,No,2,53.34,1641.75,No
CUST101829,Male,0,No,Yes,26,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,No internet service,3,18.0,518.29,No
CUST101830,Female,0,No,Yes,22,Two year,DSL,Credit card (automatic),Yes,Yes,No,No internet service,0,65.6,1424.24,No
CUST101831,Male,0,No,Yes,17,One year,No,Electronic check,Yes,Yes,Yes,Yes,2,18.0,289.37,No
CUST101832,Female,0,Yes,Yes,72,Month-to-month,Fiber optic,Credit card (automatic),Yes,No internet service,No,Yes,0,50.73,3637.94,No
CUST101833,Male,0,No,Yes,25,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,0,81.79,2042.35,No
CUST101834,Female,0,Yes,No,32,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No,2,45.93,1554.67,No
CUST101835,Female,0,Yes,No,40,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No,Yes,3,70.99,2820.64,No
CUST101836,Female,0,No,No,20,Month-to-month,No,Mailed check,Yes,No,No internet service,Yes,2,33.33,694.66,No
CUST101837,Female,1,No,No,34,Month-to-month,DSL,Electronic check,Yes,No,No internet service,Yes,3,43.84,1508.05,No
CUST101838,Female,0,Yes,No,72,Two year,DSL,Mailed check,Yes,No,Yes,Yes,3,35.77,2578.54,No
CUST101839,Male,0,Yes,No,14,Two year,DSL,Bank transfer (automatic),Yes,No,No,No internet service,3,69.63,926.91,Yes
CUST101840,Female,0,No,No,72,One year,DSL,Bank transfer (automatic),Yes,No,No,No,1,54.3,3935.78,No
CUST101841,Female,0,No,Yes,42,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,0,90.09,3687.5,No
CUST101842,Female,0,No,Yes,16,One year,DSL,Electronic check,No,Yes,No,Yes,1,62.51,949.13,No
CUST101843,Male,0,No,No,13,One year,DSL,Credit card (automatic),Yes,No,No internet service,Yes,1,62.87,790.23,No
CUST101844,Female,0,Yes,No,72,Month-to-month,No,Electronic check,Yes,No,No,No,3,26.96,1929.89,No
CUST101845,Male,0,No,Yes,49,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,1,76.95,3774.75,No
CUST101846,Female,0,No,Yes,23,One year,DSL,Bank transfer (automatic),No,No internet service,Yes,Yes,4,68.61,1647.59,No
CUST101847,Female,0,No,No,17,Two year,Fiber optic,Bank transfer (automatic),No,Yes,No internet service,No internet service,1,84.77,1472.6,No
CUST101848,Male,0,No,Yes,16,Two year,Fiber optic,Credit card (automatic),Yes,No internet service,No,No,3,67.93,1095.32,No
CUST101849,Female,0,No,No,22,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No internet service,0,60.92,1323.44,No
CUST101850,Male,0,Yes,Yes,24,Month-to-month,Fiber optic,Credit card (automatic),No,No,No internet service,Yes,7,67.57,1605.41,Yes
CUST101851,Male,0,Yes,No,29,Two year,DSL,Mailed check,Yes,No internet service,No,No,2,51.25,1429.52,No
CUST101852,Female,0,No,Yes,11,Two year,DSL,Electronic check,Yes,No internet service,No,No,2,61.82,574.65,Yes
CUST101853,Male,1,Yes,No,15,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No internet service,No,2,67.39,947.09,Yes
CUST101854,Female,0,Yes,Yes,21,One year,DSL,Electronic check,Yes,No,Yes,Yes,3,56.77,1250.71,No
CUST101855,Female,0,No,No,72,Two year,Fiber optic,Electronic check,Yes,Yes,No internet service,No internet service,3,79.56,5692.73,No
CUST101856,Male,0,No,No,31,Two year,No,Electronic check,No,No,Yes,No internet service,2,20.93,622.6,No
CUST101857,Male,0,Yes,No,8,One year,Fiber optic,Electronic check,No,No internet service,No,Yes,0,83.64,720.17,Yes
CUST101858,Male,0,No,No,12,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No internet service,1,69.73,704.66,No
CUST101859,Male,0,No,No,72,One year,DSL,Mailed check,Yes,Yes,Yes,No,1,66.31,4745.02,No
CUST101860,Female,0,No,No,56,Month-to-month,No,Mailed check,No,No,No,Yes,2,26.57,1433.02,No
CUST101861,Female,0,No,No,19,Two year,No,Credit card (automatic),No,No,Yes,Yes,0,27.07,529.01,No
CUST101862,Male,0,Yes,No,36,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,Yes,2,64.21,2339.4,No
CUST101863,Female,0,Yes,No,33,One year,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,1,72.18,2410.6,No
CUST101864,Female,0,Yes,Yes,25,One year,DSL,Mailed check,No,No,Yes,Yes,1,57.34,1508.91,No
CUST101865,Female,0,No,No,13,One year,No,Electronic check,Yes,No,No internet service,No,2,37.29,512.47,Yes
CUST101866,Female,0,No,No,5,One year,Fiber optic,Electronic check,Yes,No,No,No,4,71.14,368.15,Yes
CUST101867,Male,0,No,No,46,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No internet service,No,Yes,3,87.25,4135.17,No
CUST101868,Male,0,No,No,34,One year,Fiber optic,Credit card (automatic),Yes,No internet service,Yes,No,2,65.93,2135.22,No
CUST101869,Female,0,No,No,13,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,0,79.01,1137.17,Yes
CUST101870,Male,0,No,No,54,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,No,2,48.92,2728.78,No
CUST101871,Male,0,Yes,No,70,Two year,Fiber optic,Mailed check,Yes,No,No internet service,Yes,1,93.53,6539.68,No
CUST101872,Male,0,Yes,No,30,One year,Fiber optic,Electronic check,No,No internet service,No,No,2,91.36,2705.45,Yes
CUST101873,Female,0,No,No,25,One year,Fiber optic,Bank transfer (automatic),No,No,No internet service,Yes,1,78.43,1927.84,Yes
CUST101874,Female,0,Yes,No,7,Month-to-month,DSL,Mailed check,No,No internet service,No,No,2,48.58,325.63,No
CUST101875,Female,0,Yes,No,22,One year,Fiber optic,Electronic check,Yes,No,No,No internet service,1,56.8,1309.42,No
CUST101876,Male,0,No,No,11,One year,DSL,Mailed check,Yes,No internet service,No,No,3,59.54,531.6,Yes
CUST101877,Female,0,Yes,No,23,One year,No,Bank transfer (automatic),Yes,Yes,No,No,2,27.49,732.76,No
CUST101878,Female,0,No,No,51,Two year,Fiber optic,Mailed check,Yes,No,Yes,Yes,1,85.3,4350.25,No
CUST101879,Male,0,Yes,Yes,39,Month-to-month,DSL,Electronic check,Yes,No,No,No,1,37.4,1517.44,Yes
CUST101880,Female,0,Yes,No,55,One year,No,Credit card (automatic),No,No internet service,No,No internet service,0,26.7,1407.02,No
CUST101881,Female,0,Yes,No,21,Two year,Fiber optic,Electronic check,Yes,No,No,Yes,1,80.15,1719.33,No
CUST101882,Male,0,No,Yes,8,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,0,64.18,532.78,Yes
CUST101883,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,No,1,76.4,1556.2,No
CUST101884,Male,1,No,No,30,Two year,DSL,Credit card (automatic),Yes,No,No internet service,Yes,1,46.28,1353.81,No
CUST101885,Female,0,No,No,57,Month-to-month,DSL,Mailed check,Yes,Yes,No,No internet service,4,45.1,2551.57,No
CUST101886,Female,1,No,No,45,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No,3,68.63,3026.6,No
CUST101887,Female,0,Yes,No,6,Month-to-month,No,Credit card (automatic),Yes,No,Yes,Yes,2,21.81,169.06,No
CUST101888,Male,0,Yes,No,30,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,Yes,3,69.86,2162.93,Yes
CUST101889,Male,0,No,No,50,Two year,Fiber optic,Electronic check,No,No internet service,Yes,Yes,1,71.14,3571.12,No
CUST101890,Female,0,No,Yes,60,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,2,44.85,2557.03,No
CUST101891,Female,0,No,No,53,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,1,84.75,4559.59,Yes
CUST101892,Male,0,Yes,Yes,15,Two year,DSL,Electronic check,Yes,Yes,Yes,Yes,2,67.33,1015.91,No
CUST101893,Male,0,No,No,15,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,3,84.83,1139.73,Yes
CUST101894,Male,1,Yes,No,72,One year,DSL,Bank transfer (automatic),No,Yes,No internet service,Yes,0,71.43,5057.8,No
CUST101895,Male,1,Yes,No,18,Two year,Fiber optic,Electronic check,Yes,Yes,No internet service,No,0,77.31,1338.9,No
CUST101896,Female,0,Yes,No,70,Two year,DSL,Electronic check,No,Yes,No,Yes,1,56.87,3980.88,No
CUST101897,Male,0,Yes,Yes,12,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,1,66.55,747.53,No
CUST101898,Female,0,No,No,23,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No internet service,Yes,1,71.79,1606.67,No
CUST101899,Female,0,Yes,Yes,3,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,3,73.89,267.37,Yes
CUST101900,Female,0,No,Yes,22,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No internet service,1,71.36,1629.29,No
CUST101901,Male,0,Yes,No,13,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,2,70.28,961.11,Yes
CUST101902,Male,0,No,Yes,40,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,Yes,Yes,0,82.64,3223.8,No
CUST101903,Male,0,Yes,No,39,Month-to-month,DSL,Credit card (automatic),Yes,No,No internet service,No internet service,1,56.0,2231.15,No
CUST101904,Male,1,Yes,No,35,One year,No,Bank transfer (automatic),No,No,No internet service,Yes,2,27.27,930.5,No
CUST101905,Female,0,Yes,Yes,14,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,1,51.11,813.67,No
CUST101906,Male,1,Yes,Yes,56,Month-to-month,No,Credit card (automatic),Yes,No,No,No,1,22.62,1279.73,No
CUST101907,Male,0,No,No,26,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,3,73.22,1964.54,Yes
CUST101908,Female,0,Yes,No,42,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,No,2,92.06,3894.33,Yes
CUST101909,Male,0,No,No,53,One year,DSL,Mailed check,No,No,No,No internet service,0,33.39,1791.31,No
CUST101910,Female,0,Yes,No,28,One year,No,Mailed check,Yes,No,Yes,No,0,30.38,832.24,No
